Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Propanoate_metabolism	0.0	2.55713E-4	0.0	2.94369E-4	0.0	0.0	0.00298722	0.0	0.0	5.11939E-4	3.77329E-4	4.5086E-4	3.07225E-4	9.8372E-4	0.0	0.0	0.00854711	0.00667556	0.00890422	0.00728047	0.00597358	0.00753085	0.0067678	0.00697012	0.00765625	0.0073292	0.0062856	0.00679232	0.00722005	0.0067598	0.00725376	0.00628519	0.0074226	0.00598351	0.00734949	0.00607721	0.00677696	0.00676972	0.00651831	0.00648871	0.0069577	0.0	0.0076877	0.00559236	0.00793837	0.00661509	0.0051436	0.00752475	0.00779617	0.0074765	0.0075066	0.00685356	0.00662968	0.00790908	0.00612631	0.00337429	0.00709603	0.00767694	0.00654505	0.00641766	0.00683883	0.00696686	0.00715706	0.00725599	0.00683276	0.0075619	0.00681248	0.00749205	0.0071913	0.00782258	0.00731951	0.00716174	0.00582735	0.00732588	0.00691148	0.00706387	0.00696317	0.00769037	0.00729953	0.00617796	0.00643839	0.00587424	0.00711491	0.00830004	0.00674496	0.00684199	0.00679095	0.0073839	0.00649727	0.00737221	0.00639208	0.00617175	0.00586383	0.00797586	0.00719213	0.00740995	0.00654056	0.00651256	0.00708347	0.00665932	0.00624141	0.00209095	0.00692824	0.00856023	0.00716795	0.00751512	0.00731379	0.00709093	0.00675887	0.00773641	0.00773573	0.00672352	0.00705433	0.00720343	0.00666552	0.00742911	0.00767913	0.00730525	0.00287844	0.00637091	0.00642434	0.00462088	0.00666342	0.00296822	0.00594969	0.00528031	0.00510256	0.00631233	0.0076041	0.00653938	0.00748749	0.00537482	0.00569928	0.00305049	0.00847679	0.00679006	0.00688484	0.00641304	0.00674003	0.00664024	0.00713379	0.00733224	0.00265681
Insect_hormone_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87E-6	0.0	0.0	3.6E-6	0.0	1.69E-6	0.0	4.69E-5	0.0	0.0	5.39E-6	0.0	0.0	9.63E-7	0.0	0.0	0.0	0.0	1.45E-5	0.0	0.0	8.35E-7	0.0	9.94E-7	0.0	0.0	8.5E-7	0.0	1.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	3.58E-7	0.0	0.0	0.0	1.04E-5	0.0	0.0	0.0	0.0	4.81E-7	3.51E-7	6.57E-7	0.0	0.0	0.0	0.0	0.0	3.06E-6	5.43E-7	0.0	0.0	4.91E-7	0.0	0.0	5.89E-6	0.0	0.0	0.0	0.0	0.0	9.81E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54E-6	1.33E-7	4.28E-7	0.0	0.0	1.34E-5	0.0	0.0	2.79E-6	5.14E-6	1.11E-6	9.37E-6	2.31E-7	0.0	1.15E-5	1.48E-6	0.0	1.76E-5	0.0	0.0	0.0	0.0	0.0	3.51E-7	0.0	0.0	7.54E-7	5.62E-7	3.55E-7	0.0	0.0	0.0	0.0	1.15E-5	8.41E-7	0.0	0.0	0.0	0.0	3.93E-7	0.0	3.11E-5	2.97E-6	0.0	0.0	0.0	0.0	0.0	4.48E-7	0.0	0.0	0.0	2.3E-7	0.0	0.0	9.05E-7	0.0	0.0	3.42E-7	0.0	0.0	0.0	8.52E-6
Chlorocyclohexane_and_chlorobenzene_degradation	0.0	0.0	0.0	0.0	0.0	0.0	2.14691E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77267E-4	8.00214E-4	2.98E-7	6.36753E-4	6.25353E-4	8.02188E-4	8.45296E-4	8.03572E-4	0.0	2.05469E-4	0.00107354	0.0	0.00136559	0.0	5.60077E-4	4.64627E-4	0.0	6.6933E-4	0.0	6.65092E-4	7.27608E-4	9.42712E-4	4.23E-7	0.00230892	3.75952E-4	0.0	0.0	6.50036E-4	0.00110122	9.8379E-4	0.0	6.33228E-4	9.9005E-4	7.83292E-4	1.90405E-4	0.00103979	8.37307E-4	3.47163E-4	7.04965E-4	0.0	8.28856E-4	0.0	0.0	7.21974E-4	0.00123697	5.64313E-4	6.00568E-4	0.0	5.83427E-4	0.0	4.93308E-4	5.87175E-4	7.93392E-4	5.68392E-4	8.37159E-4	5.4455E-4	5.4E-7	4.86929E-4	5.17227E-4	4.88414E-4	3.8105E-4	1.91563E-4	0.0012636	0.0	8.5937E-4	0.00104589	7.03205E-4	0.00172907	9.81138E-4	6.90569E-4	5.27565E-4	2.96572E-4	6.82304E-4	8.2974E-4	9.71004E-4	7.83938E-4	0.00149814	9.36349E-4	0.00102818	9.17664E-4	0.00103629	0.00120389	8.73373E-4	0.00138295	3.90388E-4	6.76E-5	3.0E-6	0.0	8.66581E-4	0.00286286	6.31833E-4	3.75877E-4	6.417E-4	1.54E-6	7.506E-4	0.0010496	5.63511E-4	5.85838E-4	0.00138351	0.0	0.0	0.0	0.0	0.0	0.0	1.05541E-4	5.61793E-4	0.0	0.0	0.0	0.0	8.48483E-4	0.00132786	0.00112137	0.00147221	0.0	5.48254E-4	0.0	0.00324558	9.48866E-4	0.00251111	1.82566E-4	0.00102346	8.78367E-4	4.22E-6	0.00204972	1.1E-6
Bisphenol_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.51E-5	1.34331E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13E-7	0.0	1.15E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49E-7	0.0	0.0	0.0	0.0	0.0	2.26E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.64E-7	0.0	6.27E-6	0.0	0.0	1.48E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.65E-6	0.0	0.0	0.0	0.0	0.0	4.68E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98E-6	0.0	0.0	0.0	0.0	0.0	1.64835E-4	0.0	6.15E-5	0.0	0.0	0.0	0.0	0.0	0.0
Pantothenate_and_CoA_biosynthesis	0.00105675	6.61942E-4	0.0	5.89005E-4	0.0	7.27381E-4	0.0102953	1.7873E-4	0.0	0.0	3.65162E-4	3.6313E-4	3.05582E-4	2.70176E-4	7.40309E-4	9.00449E-4	0.0169401	0.0185178	0.0174568	0.0190546	0.0193733	0.0188001	0.0213544	0.0203528	0.0186587	0.0201573	0.0185829	0.0212704	0.0193717	0.0182049	0.0215442	0.0187965	0.0191864	0.0212604	0.0215292	0.0176497	0.017458	0.0199492	0.0191393	0.0189912	0.0208081	0.0	0.018508	0.0191645	0.0197887	0.0207204	0.0229173	0.0181672	0.0191198	0.01825	0.0169891	0.0180812	0.0198811	0.0203806	0.0177376	0.0089673	0.018103	0.0186943	0.0213741	0.0193031	0.020091	0.0191897	0.0180588	0.0208701	0.0193413	0.0198957	0.0195394	0.0222551	0.0194774	0.0192419	0.017415	0.0201613	0.0197647	0.0185195	0.018238	0.0211791	0.0191364	0.0194831	0.0184182	0.0163202	0.0191296	0.0148498	0.0190464	0.0165532	0.0185192	0.019614	0.0171976	0.0204357	0.0207137	0.0196292	0.0191205	0.0123269	0.0157159	0.0171468	0.01772	0.0187963	0.0189069	0.0178094	0.0176608	0.018778	0.0180778	0.00300444	0.015592	0.0194298	0.020092	0.0155839	0.0194403	0.0158414	0.0169999	0.0176423	0.0175272	0.0193063	0.0174488	0.0179587	0.0162176	0.0171909	0.017342	0.0176756	0.00504761	0.0154598	0.0166349	0.0102506	0.0208363	0.00663705	0.0168002	0.0093121	0.014035	0.0163565	0.0162094	0.014954	0.0189761	0.0165994	0.0197737	0.00999963	0.0136462	0.018534	0.0156934	0.0161893	0.018392	0.0188707	0.0110326	0.0178118	0.0059556
Amino_sugar_and_nucleotide_sugar_metabolism	6.83303E-4	4.20143E-4	9.3082E-4	5.64339E-4	0.0	6.57127E-4	0.00785826	7.13832E-4	6.81897E-4	2.7054E-4	3.87077E-4	3.30263E-4	5.83984E-4	0.00100543	2.24554E-4	4.73357E-4	0.0134996	0.0137707	0.0143421	0.0150314	0.0141364	0.0141985	0.0126595	0.0139524	0.0140093	0.0138582	0.014879	0.0135762	0.0133672	0.0136779	0.0137839	0.0154539	0.0137896	0.0146484	0.0176266	0.0145898	0.012186	0.0157773	0.0140317	0.0125112	0.0131506	0.0384035	0.0136786	0.0162013	0.012896	0.0141342	0.0111479	0.0147007	0.0120372	0.0146438	0.0156926	0.0139354	0.0141179	0.0144195	0.0140404	0.00700054	0.0136129	0.0138752	0.0142172	0.0140777	0.014316	0.0145694	0.015874	0.013141	0.0140369	0.0139	0.014211	0.0132448	0.0132868	0.0134738	0.0141742	0.0142759	0.0135126	0.0143879	0.0135019	0.0136193	0.0132262	0.0127187	0.014633	0.0166301	0.0135541	0.0130808	0.0143811	0.0137109	0.0134887	0.0136482	0.0135791	0.0139364	0.0136739	0.0125663	0.0127081	0.010031	0.0134973	0.0123771	0.0132036	0.0133025	0.0142942	0.0134253	0.0132861	0.0139259	0.0130927	0.00307697	0.0125077	0.014737	0.0145549	0.0133608	0.0136023	0.0146378	0.0144227	0.012426	0.0136801	0.0166515	0.0141418	0.0143251	0.0118449	0.0124637	0.0124756	0.0131375	0.00303017	0.0123329	0.0149903	0.00934405	0.0158845	0.00414939	0.01236	0.00922584	0.0118376	0.0151803	0.0148785	0.0126688	0.0133752	0.013365	0.0137233	0.00669462	0.0104233	0.0141455	0.0112745	0.0143399	0.0146935	0.0135707	0.0120041	0.0141741	0.00466632
Biotin_metabolism	0.0	5.89E-6	0.0	4.85689E-4	0.0	0.00255105	0.0113991	4.36104E-4	0.00242831	0.0	0.0	0.0	0.0	8.74364E-4	3.35314E-4	0.0	0.022888	0.0127913	0.027488	0.0175379	0.015217	0.0186795	0.0226978	0.0185877	0.0114582	0.0159277	0.0177663	0.0135079	0.0193319	0.0146345	0.0132895	0.0138826	0.0216488	0.01355	0.0142729	0.0150771	0.0162171	0.0210723	0.0121148	0.0190164	0.0232667	0.0	0.0151573	0.015506	0.018163	0.0183368	0.0232772	0.0198626	0.0107766	0.0167327	0.0225973	0.0136217	0.0157715	0.015485	0.0131338	0.0101802	0.0180919	0.0197962	0.0178523	0.0172909	0.0177691	0.0162156	0.0166692	0.0151673	0.0172426	0.0132243	0.0147691	0.0183939	0.0203376	0.0134151	0.0230186	0.0197968	0.0152533	0.0185888	0.0220963	0.0133507	0.0172706	0.014303	0.0173643	0.0268405	0.0143109	0.0130153	0.0210059	0.0187074	0.0183153	0.0201833	0.0190389	0.0138098	0.021906	0.0181776	0.0148256	0.00857512	0.0130866	0.0185487	0.018924	0.0238987	0.0224055	0.0148809	0.0197354	0.0187361	0.017264	0.00308502	0.017573	0.0128004	0.019913	0.0143776	0.0165764	0.0176899	0.0173625	0.0155433	0.0178443	0.0199112	0.0154694	0.016173	0.0152101	0.0153561	0.012454	0.0169101	0.00194859	0.00982321	0.0202898	0.0143179	0.00968013	0.0028511	0.00895123	0.0102443	0.0137087	0.0154965	0.0140341	0.0138447	0.0148542	0.0197636	0.0138995	0.00638047	0.0158063	0.0187217	0.0165654	0.012666	0.0159896	0.0160497	0.0166386	0.00971191	0.00736411
Fatty_acid_metabolism	0.0	0.0	5.86115E-4	0.0	3.50543E-4	0.0	0.00144594	2.73055E-4	0.0	8.58537E-4	0.0	0.0	4.43038E-4	5.49171E-4	4.16331E-4	3.6325E-4	0.00260619	0.00313485	0.00288859	0.00284789	0.00286665	0.00317658	0.00321261	0.00314558	0.00339204	0.003165	0.00264584	0.00392188	0.00339347	0.00348469	0.00349675	0.00348543	0.00319641	0.00376228	0.00300423	0.00326621	0.00356963	0.00299883	0.00319002	0.00459344	0.00271717	0.0	0.00400357	0.00322251	0.00300735	0.00364628	0.00237885	0.00366986	0.00424643	0.00357611	0.00322412	0.00368288	0.00333351	0.00303869	0.00349169	0.00261316	0.00341754	0.00340871	0.00304183	0.0029473	0.00318149	0.00361189	0.0031267	0.00329331	0.00312599	0.00364487	0.00359222	0.00325575	0.00352257	0.00375181	0.00264895	0.00346553	0.002461	0.00291074	0.0030771	0.00318724	0.00328794	0.00394122	0.00423792	0.00317519	0.00362088	0.00328052	0.00344619	0.00545517	0.00316556	0.00298318	0.00360523	0.00330849	0.00280128	0.00383218	0.00371363	0.00279162	0.00327099	0.00397432	0.0036786	0.0031443	0.00283808	0.00328823	0.00336581	0.00380769	0.00272046	9.11461E-4	0.00313614	0.00414515	0.00321675	0.00483888	0.0039103	0.00328942	0.00381129	0.0032364	0.00385257	0.00313577	0.0035951	0.00367491	0.00451565	0.00408528	0.00395607	0.00299302	0.0	0.00301753	0.00330712	0.00253304	0.00305302	0.00240039	0.00391503	0.00283772	0.00233843	0.00338811	0.00389797	0.00444886	0.00337132	0.00284982	0.00329433	0.0012985	0.00754319	0.00389482	0.00590367	0.0029086	0.00372695	0.00347898	0.00487836	0.00421862	0.00212609
Oxidative_phosphorylation	0.0102633	0.00916412	0.00848706	0.00820128	0.0126027	0.00699401	0.00871415	0.0109231	0.00535645	0.00983676	0.00881999	0.00733885	0.00629787	0.00809432	0.00893115	0.00797568	0.00746197	0.00584799	0.00662193	0.00652591	0.00598684	0.00640572	0.00598007	0.00648165	0.00546527	0.00632224	0.00670529	0.00566215	0.00621062	0.00595495	0.0060354	0.00542702	0.00690692	0.0055261	0.00453104	0.00537016	0.00528004	0.00638023	0.00522644	0.00700052	0.006613	0.00524323	0.00521985	0.0064118	0.00615601	0.00610817	0.00778007	0.00530307	0.00483254	0.00603758	0.00610185	0.00560268	0.00610413	0.00550418	0.00554309	0.00557647	0.00618913	0.00540726	0.00590371	0.0057682	0.00689148	0.00629932	0.00586755	0.00612133	0.00598104	0.00597207	0.00569215	0.00566211	0.00642834	0.00597327	0.0069474	0.00607038	0.00604289	0.00629571	0.00613125	0.00568225	0.00563662	0.00591653	0.00528733	0.00609618	0.00627234	0.00527288	0.00581234	0.00624708	0.00589527	0.00597909	0.00674425	0.00632775	0.00620045	0.00603271	0.00595205	0.0118324	0.00555217	0.00627798	0.00614297	0.00596968	0.00674316	0.0057455	0.00564946	0.00628177	0.00572313	0.00446	0.0092117	0.00582504	0.00666716	0.00565641	0.00584045	0.00537384	0.00524176	0.00757035	0.00567309	0.0059778	0.0064214	0.00669361	0.0056248	0.00731928	0.00736343	0.0079312	0.0144658	0.00699697	0.0070371	0.00591863	0.00611311	0.0088811	0.00566532	0.0058186	0.00577694	0.00608984	0.00604938	0.00598763	0.00587284	0.00650228	0.00579989	0.00508378	0.00639549	0.00637859	0.00625	0.00642229	0.00605439	0.00614979	0.00611986	0.00639368	0.0033102
Synthesis_and_degradation_of_ketone_bodies	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00263107	0.00338791	0.00244281	0.00312772	0.00206715	0.003467	0.00158825	0.0023131	0.00343071	0.0024019	0.00156835	0.0	0.00268973	0.00209094	0.00257403	0.00178586	6.98937E-4	0.00195789	0.0	0.0033112	0.00639046	0.00152304	0.00289018	0.00263561	0.00103824	0.0	0.00438818	0.0010768	0.00228423	0.00262303	4.86576E-4	0.00150447	0.00580713	0.0020226	0.00249494	0.0029017	0.00274581	0.00184516	0.00306322	0.00264135	0.00192203	0.003187	0.0022857	0.00331189	0.00173142	0.00161642	0.00333206	0.00252429	0.00200499	0.00335297	0.0027529	0.00242664	0.00420226	0.00459474	0.00138752	0.00316204	0.00166741	0.00245891	0.00140101	0.0024864	0.00284446	0.00254984	0.00356656	0.00111672	0.00464457	0.00483129	0.00219631	0.0039237	0.00260169	0.00238667	0.00309497	0.00256618	0.00133696	0.00500139	0.00469514	0.0040688	0.00440698	0.00319938	0.0026688	0.00219631	0.00186643	0.00294847	0.00387759	0.00316706	0.00178097	9.42999E-4	0.00712894	0.00268622	0.00215943	0.00752058	0.00481005	0.00301285	0.00196589	0.0035553	0.00170495	0.00143695	0.00284988	0.0031865	0.00568295	0.00495235	0.00273547	0.001992	0.0	0.00362282	0.00348095	0.00275071	0.00162403	0.00341009	0.00291209	0.00275961	0.00156726	0.00288749	0.00438539	0.00497013	0.00330898	0.00155174	0.00294101	0.00396532	0.00946856	0.00232083	0.00685174	0.00489802	0.00296719	0.0029792	0.0	0.00493947	0.00235446
Valine_leucine_and_isoleucine_biosynthesis	0.0	0.0	6.08677E-4	6.41906E-4	0.0	9.81957E-4	0.0104025	0.0	0.0	0.0	0.0	0.0	0.0	9.99633E-4	0.0	0.0	0.0233303	0.0262152	0.0235748	0.023466	0.0266495	0.0248532	0.0256857	0.0239203	0.0297366	0.0251242	0.0302524	0.0292654	0.0270166	0.0264222	0.0286649	0.0262909	0.0236469	0.0258019	0.0374678	0.0278218	0.0270022	0.021634	0.0327212	0.0205779	0.0247762	0.0	0.027103	0.0254848	0.0260938	0.0260872	0.0299771	0.0255605	0.0298482	0.0233907	0.0245269	0.0269547	0.028837	0.0263911	0.0272494	0.010003	0.0241585	0.0264117	0.0263578	0.0253352	0.0257467	0.0253792	0.0269025	0.0277357	0.0251527	0.030372	0.0275035	0.025958	0.027146	0.0285708	0.021854	0.0266725	0.0310263	0.0251028	0.0237856	0.0280595	0.0255873	0.0322065	0.0216574	0.0217129	0.0241561	0.023649	0.0240236	0.0196038	0.0239075	0.0221102	0.0258095	0.0285784	0.0249188	0.0280657	0.0245971	0.0159088	0.0218613	0.0231287	0.0205492	0.021963	0.0204323	0.0218917	0.01941	0.0228514	0.0231317	0.00509978	0.0190501	0.0267306	0.0255738	0.0197924	0.0282783	0.023456	0.0203897	0.0208244	0.0198103	0.0232296	0.0235873	0.0241667	0.0217166	0.0190777	0.0216778	0.0193746	0.00781673	0.0202663	0.0212232	0.0102112	0.0274985	0.00972783	0.0242385	0.0120881	0.0184073	0.0225801	0.0216217	0.0185941	0.0174462	0.0196957	0.0248983	0.0113565	0.0156477	0.0218528	0.0164543	0.0197413	0.0226303	0.0228726	0.0158014	0.0237502	0.00753217
Atrazine_degradation	0.0	0.0	7.77E-6	0.0	0.0	0.0	9.132E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.53819E-4	0.0	8.26E-5	0.00104676	0.00153726	7.23128E-4	5.00721E-4	0.00122905	6.98505E-4	0.00112532	0.00100117	0.00103227	7.96481E-4	0.00240003	8.46888E-4	8.85664E-4	0.00109327	0.00184145	4.73102E-4	7.52698E-4	4.68922E-4	0.0	5.64862E-4	0.00111666	6.79525E-4	7.3294E-4	7.25002E-4	8.09783E-4	0.0	0.00102531	0.00126471	0.00123055	4.96361E-4	3.92465E-4	4.46603E-4	0.00113735	5.94793E-4	0.00121687	6.71869E-4	8.2929E-4	4.63782E-4	8.43209E-4	4.37678E-4	8.05945E-4	9.48713E-4	9.7474E-4	6.66052E-4	6.91013E-4	7.32901E-4	6.16643E-4	0.00130543	0.00106836	0.00146564	5.06405E-4	7.8088E-4	9.87059E-4	0.00111589	0.00115275	6.44337E-4	0.00105388	7.46752E-4	6.66297E-4	7.67835E-4	0.00136793	7.57025E-4	0.00106862	5.62338E-4	0.00118033	0.00185958	4.23836E-4	4.58085E-4	9.58217E-4	7.35784E-4	5.57608E-4	0.00124078	6.27095E-4	0.00152347	0.0016783	0.00102392	0.00213898	0.00110397	8.21095E-4	7.57896E-4	6.35989E-4	9.19144E-4	0.00131232	5.80897E-4	6.12691E-4	3.81E-5	8.68898E-4	0.0015984	9.03686E-4	0.00150631	7.10869E-4	6.83996E-4	6.70244E-4	4.44915E-4	9.497E-4	6.54898E-4	7.63573E-4	8.30653E-4	0.00118244	1.74494E-4	4.69563E-4	5.05991E-4	0.0	5.0762E-4	7.67324E-4	0.00152422	7.94964E-4	0.0	8.45652E-4	8.12E-5	1.91141E-4	7.66313E-4	0.00163649	9.63715E-4	5.29013E-4	4.77713E-4	7.94844E-4	9.33E-5	8.26594E-4	4.85768E-4	6.79304E-4	7.06958E-4	7.74242E-4	6.62719E-4	4.47109E-4	0.00145766	2.51181E-4
Primary_bile_acid_biosynthesis	0.00119039	0.0	0.0	0.0	0.0	0.0	7.18268E-4	5.27566E-4	0.00198011	0.0	0.0	5.36903E-4	0.0	0.00119399	0.0	9.35988E-4	0.0	7.81E-6	0.0	0.0	0.0	0.0	0.0	4.3E-6	1.44E-5	0.0	0.0	0.0	0.0	1.3E-6	0.0	0.0	0.0	0.0	0.0	1.31E-6	0.0	0.0	0.0	0.0	0.0	0.0	3.33E-5	0.0	0.0	0.0	0.0	2.08E-5	6.78E-6	0.0	0.0	1.45E-5	0.0	0.0	4.79E-6	0.00162238	0.0	1.12E-6	0.0	0.0	0.0	9.54E-6	0.0	1.81E-6	1.7E-6	0.0	0.0	0.0	1.01E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23E-6	2.28E-5	0.0	0.0	9.94E-7	1.41E-7	0.0	0.0	0.0	2.17E-5	1.92E-6	0.00343777	5.4E-5	0.0	1.23E-6	1.89E-6	0.0	0.0	4.19E-6	0.0	0.0	0.0	0.0	0.0	0.0	7.56E-6	1.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43E-6	0.0	2.07358E-4	0.0	0.0	5.86E-5	0.0	0.0	0.0	0.0	0.0	0.00186507	0.0	3.74E-6	5.89E-6	2.7E-5	0.0	0.0	6.28E-7	0.0	0.0	0.0	3.83E-6	6.18E-6	0.0	0.0	0.00136235	9.34E-6	0.00167777
Pyrimidine_metabolism	0.00216426	0.00279156	0.00189323	0.00229062	0.00202338	0.00262384	0.00639052	0.00223146	0.00173739	0.00177954	0.00153229	0.00209076	0.00197658	0.00192657	0.00210292	0.0020561	0.012234	0.0154338	0.0122621	0.0121161	0.0145107	0.0126454	0.0126892	0.0126624	0.0160598	0.0133124	0.0141041	0.0133155	0.0136473	0.015065	0.0170148	0.0144619	0.0135033	0.0143196	0.0129602	0.0145627	0.0146312	0.0121421	0.017249	0.0114205	0.0129529	0.0379096	0.0152258	0.0137399	0.0178745	0.0136517	0.0127703	0.0131591	0.0164916	0.0134833	0.0122721	0.0155214	0.0142131	0.0110346	0.0149347	0.00930436	0.0147857	0.0156726	0.0143025	0.0144686	0.012435	0.0141163	0.0142344	0.0148545	0.0127342	0.0154112	0.0139532	0.0149205	0.0146807	0.0146803	0.0123673	0.0139506	0.0150991	0.0137215	0.0136302	0.0157559	0.0148179	0.0154156	0.0134636	0.0122245	0.0143895	0.0157009	0.0134687	0.0116276	0.0144688	0.0135782	0.0134456	0.0155384	0.0130407	0.0151146	0.014757	0.0113084	0.0163687	0.0126891	0.0129499	0.0132934	0.0128681	0.0163326	0.0139533	0.0146453	0.0158931	0.00381659	0.0117954	0.0156449	0.0131918	0.0142583	0.014498	0.0171303	0.0132064	0.0121882	0.0137463	0.0126724	0.0137306	0.0126813	0.0149759	0.0102986	0.0145461	0.0113877	0.00476944	0.0129237	0.011507	0.00694896	0.0143249	0.00684108	0.0135853	0.00936882	0.0117012	0.0130188	0.0127274	0.0132961	0.013934	0.0120876	0.0145365	0.00724516	0.0113989	0.0123197	0.013063	0.0123083	0.0133107	0.0130428	0.0111097	0.0133786	0.00598689
Toluene_degradation	0.0	4.27E-7	0.0	0.0	0.0	0.0	9.75E-6	0.0	0.0	0.0	0.0	0.0	0.0	3.01E-7	0.0	0.0	0.00609877	0.00535619	4.18E-5	0.0058227	0.00763352	0.00496601	0.00602381	0.00570746	4.12E-6	7.55E-6	0.00629941	0.00392271	0.00454616	6.55E-6	0.00294431	0.00662182	5.75E-5	0.00521967	1.41E-5	0.00539062	0.00357548	0.00600484	6.32E-6	0.00911494	0.00864658	0.0	0.00349558	0.00642365	0.00484659	0.00496638	1.12E-6	0.00455237	0.00346745	0.00549218	0.00531254	0.00397262	0.00441895	0.00495698	0.00435422	9.94E-6	0.00486443	7.51E-6	3.63E-6	0.00360634	0.00525535	0.00499834	0.00431021	2.4E-5	0.00462778	5.69E-6	0.00382269	0.00522905	0.00546882	0.00286215	0.00602165	0.00454885	3.53E-5	0.00486003	0.00452258	8.86E-6	0.00405456	7.87E-5	0.00470044	0.00581873	0.00470953	0.00391468	0.00391007	0.00857395	0.00457647	0.00505352	0.00496649	0.00464844	0.00571037	0.00354833	0.0037405	0.0	0.0037716	0.0070668	0.00574773	0.0053125	0.00533324	0.00439578	0.00451701	0.00535284	0.00436451	6.45E-7	9.76E-6	4.57E-6	0.00617201	0.00603119	0.00325748	0.00372034	0.00422708	9.71E-5	0.00412156	0.0058737	0.00573979	0.00552023	0.00394912	3.8103E-4	4.47E-6	1.29E-5	0.0	8.46E-5	1.1E-5	1.22E-5	0.00558565	0.0	1.70593E-4	5.55E-6	1.51157E-4	0.00362745	0.00450594	0.00519128	0.00648188	7.58E-6	0.00572965	0.0	0.0068923	0.00518711	0.00909437	1.57E-5	0.00396554	0.00381754	1.99983E-4	0.00798367	2.2467E-4
