wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K10670: glycine reductase	1.27195031375286	1.27961312634446	0.0800669302008394	6.37485284161453e-18	0.996016716068093	2.4980018054066e-14	3.27515792264421e-14	0.779322892126826	0.125398676597828	2.01473152891525e-17	0.999999996206915	7.8257009724704e-14	1.27876114657699e-13	0.996109716538046	0.345229192424685
K10672: betaine reductase	0.826481370287489	0.733043999769551	0	5.4663234194466e-09	0.640692955837219	9.46999401119086e-09	1.07262788102691e-05	0.238420073972748	0.0642306251920724	1.08347478522213e-08	0.916692544492156	1.94348798199996e-08	2.17926766081803e-05	0.996109716538046	0.227988128786026
K08726: soluble epoxide hydrolase	0.10027023137739	0.0959142331120851	0.0751043862279114	0.797746077535365	0.989057759221041	0.793596294287979	0.889586167864585	0.295555787341679	0.957577540157871	0.804486476798834	0.999999996206915	0.818333159974747	0.917781526066395	0.996109716538046	0.999998145862406
K08724: penicillin-binding protein 2B	0.68011068733715	0.667954544187048	0.0417615936584391	4.79078106621942e-19	0.95835427948287	8.77076189453874e-15	3.06421554796543e-14	0.615692083411558	0.698488167854162	1.60669335262136e-18	0.999999996206915	3.04550072173744e-14	1.23961984661357e-13	0.996109716538046	0.999998145862406
K08722: 5'-nucleotidase	1.13841638943932	0.987775909465884	0	1.01402631396315e-15	0.395276873903004	3.41948691584548e-12	1.05277279005556e-07	0.312150875348325	0.000105694882362741	2.8470379027185e-15	0.68187551619182	8.28929384976163e-12	2.52193151242352e-07	0.996109716538046	0.0037346377553703
K08723: 5'-nucleotidase	0.714102636601351	0.673139780739128	0.0696704039911254	7.94088147725579e-11	0.811377338216446	6.78312961355232e-12	1.78869857814234e-08	0.889172903261785	0.81303448704773	1.74751068517918e-10	0.999999996206915	1.62362996294506e-11	4.47505476578399e-08	0.996109716538046	0.999998145862406
K08721: multidrug resistance outer membrane protein OprJ	0.864024008228999	0.679390351378225	0	6.19814605867494e-19	0.020702181333665	2.89768209427166e-14	8.30646995630957e-10	0.701184191064233	0.0124207550877195	2.06616183237428e-18	0.0816682940881521	8.48160947682968e-14	2.28268544578133e-09	0.996109716538046	0.0785100064578905
K00119	0.101455833390421	0.162726079731522	0.00872115783963474	2.15477099004404e-05	0.236230731643141	0.125950382501287	0.0160302420131868	0.0543586988985135	1.51888489426566e-05	3.36357045633838e-05	0.48176849997371	0.146253334278011	0.0223439622473708	0.996109716538046	0.00128761226767864
K00117: quinoprotein glucose dehydrogenase	0.217642859127912	0.515140833702668	0.00870307609822544	1.07329571435691e-06	0.00167956284413051	0.125020719918949	0.00021105570072133	0.812245725878607	0.00036290039649453	1.85917786377078e-06	0.0134342957059427	0.145229221783711	0.00037986281794522	0.996109716538046	0.00797463795473719
K00116: malate dehydrogenase (acceptor)	0.205490278513297	0.464969265519093	0	1.68780763407821e-05	0.005467930212252	0.118983931071914	0.000491779311969642	0.751986001998306	0.00292361273869884	2.65607163098089e-05	0.0311349777380523	0.138613433193251	0.000848246152439561	0.996109716538046	0.0310576452713086
K00111: glycerol-3-phosphate dehydrogenase	1.68164003937956	1.48648247403409	0.230667884673059	9.56698926801612e-28	0.0303188573594247	1.66533453693773e-15	1.34336985979644e-14	0.893304759516524	0.0129779388179469	6.28879737304688e-27	0.108009410045438	6.8261894453468e-15	8.00890532476095e-14	0.996109716538046	0.0808908659043363
K00441: coenzyme F420 hydrogenase beta subunit	0.623299010616696	0.662131548861293	0.00628931105194819	8.16134465095724e-11	0.821324974786413	1.56877844048608e-11	5.06281794265817e-10	0.210824972494515	0.999828263784324	1.79472922291824e-10	0.999999996206915	3.70409401366905e-11	1.41364095490644e-09	0.996109716538046	0.999998145862406
K00112: glycerol-3-phosphate dehydrogenase subunit B	0.667955205999935	0.668735362143936	0.0690784151412966	5.52072111158666e-10	0.999969762628303	3.9498078574618e-05	0.000456068824671974	0.673029483254214	3.14602354522988e-06	1.16319243358352e-09	0.999999996206915	6.59782668177002e-05	0.000789784050008052	0.996109716538046	0.000491021674867033
K01539: Na+/K+-exchanging ATPase alpha subunit	0.61878009664962	2.0282041167838	3.37566828526666	2.70234666471388e-35	4.55191440096314e-15	1.66533453693773e-15	2.23931984066894e-12	0.902619073632383	0.0319455311762437	5.83304402415368e-34	8.93790418021376e-13	6.8261894453468e-15	7.28916570596355e-12	0.996109716538046	0.146645888589589
K04720: threonine-phosphate decarboxylase	1.67844246518613	1.43035349336275	0.0198407712362102	8.75196908612431e-33	0.00145340983615461	1.66533453693773e-15	1.66533453693773e-15	0.513977950281825	0.0626366881307885	1.16571632007087e-31	0.0121042825363331	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.22493777029623
K01533: Cu2+-exporting ATPase	2.1600501381448	1.98524503887283	0.670979220746439	4.98285113457909e-31	0.0211067382516072	1.66533453693773e-15	1.66533453693773e-15	0.144927371856643	0.999826650739536	4.907866481583e-30	0.0826216821463237	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K01534: Zn2+-exporting ATPase	2.00823613162163	1.78478075094489	0.213939214790571	8.87541331969478e-37	0.00244363644624734	1.66533453693773e-15	1.66533453693773e-15	0.0588692389808773	0.278709793074063	2.96838686137264e-35	0.017553141940348	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.56624909073951
K01535: H+-transporting ATPase	0.269983711699582	0.209914115180182	0.028282005472454	3.85920545420331e-09	0.0825451176669654	5.2875492873028e-10	5.11605805046944e-05	0.838021015792976	0.999914749987728	7.72475619853192e-09	0.223014705387847	1.15483719095128e-09	9.74083370447529e-05	0.996109716538046	0.999998145862406
K01536: Na+-exporting ATPase	0.0316020386505003	0.0252350989548574	0.00127581749688506	1.24807443978581e-06	0.306948427711464	3.73751416371526e-07	0.000660469198117797	0.361012456575081	0.81116335066362	2.15457433776978e-06	0.578382513941791	7.03906210226943e-07	0.00111891901167354	0.996109716538046	0.999998145862406
K14358	0.542181254280047	0.595840762228686	0.32019747862709	0.110331555611131	0.830222030668632	0.139351058088849	0.106483067327424	0.0343352708765816	0.999798137559952	0.119627392056458	0.999999996206915	0.16078779888314	0.12921898541109	0.996109716538046	0.999998145862406
K14350	0.0498617804660052	0.104744643042295	0.0747194718127074	0.127103006832336	0.11169334378788	0.748497577595369	0.731727055137146	0.202431893651009	0.976182892677162	0.13710366872026	0.279669841068212	0.774979546661509	0.772195316334918	0.996109716538046	0.999998145862406
K14351	0.18722474690487	0.238987993702603	0.132553957641687	0.212630708394023	0.489300359285065	0.603913223620158	0.246788694046181	0.706223274908838	0.304888651344606	0.224312499479102	0.78826600254391	0.633032511137575	0.282475137393589	0.996109716538046	0.600406735921908
K05777: putative thiamine transport system substrate-binding protein	0.410361076192301	0.433654770484475	0	9.92026786897516e-07	0.96022065463824	0.000632629431514542	0.00212543467055426	0.906804965793816	0.00066825587204279	1.72281513604713e-06	0.999999996206915	0.000959585185554203	0.00337706103880548	0.996109716538046	0.0118591063939489
K03972: phage shock protein E	1.42195480829713	1.20540935086519	0	1.60526454508136e-20	0.0503414157374308	2.99760216648792e-15	3.49720252756924e-14	0.198556537065222	0.492402991264409	5.88274851650225e-20	0.156261192041683	1.12009848909834e-14	1.34475500854795e-13	0.996109716538046	0.80766828559053
K03973: phage shock protein C	1.63894681883379	1.35274760084446	0.106113613379203	4.71900882515525e-16	0.0431411494065512	2.65343302885412e-14	9.04606389795504e-11	0.652004096651178	0.999785785589366	1.34920651567497e-15	0.139236572872575	8.18209060113225e-14	2.6434657199641e-10	0.996109716538046	0.999998145862406
K03976: putative transcription regulator	1.92132584506554	1.58581102039867	0.0941172796435933	3.75400000334678e-26	0.00145362749039912	1.66533453693773e-15	2.18713935851156e-14	0.975606852924084	0.684537910438302	2.060468712387e-25	0.0121042825363331	6.8261894453468e-15	1.17399623238623e-13	0.998718318871733	0.989439737206477
K03977: GTP-binding protein	2.03826842839473	1.93611349467651	0.232692371451654	1.38643516845003e-40	0.208659347410412	1.66533453693773e-15	1.66533453693773e-15	0.900997032708417	0.0433442622147424	1.91851058808928e-38	0.440857149492252	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.1793586159763
K03974: psp operon transcriptional activator	0.824258579309003	0.530600179223523	0.0191935135893472	2.34113983002761e-15	7.83384102447382e-05	2.97539770599542e-14	2.38115254302951e-06	0.713818046407668	0.151851739432531	6.43364250355668e-15	0.00121026878974549	8.48160947682968e-14	5.13792113768898e-06	0.996109716538046	0.386483719988167
K03975: membrane-associated protein	1.45222189240988	1.28410453508965	0	7.17251721013699e-20	0.17931010202466	3.44169137633799e-15	3.05311331771918e-14	0.372153874118003	0.999833652698592	2.50914438264965e-19	0.396017290972625	1.26660068970794e-14	1.23961984661357e-13	0.996109716538046	0.999998145862406
K03978: GTP-binding protein	1.92907639339919	1.70744773326886	0	2.44963217251831e-36	0.00794461335452856	1.66533453693773e-15	1.66533453693773e-15	0.443382057337472	0.224477569622424	6.90319955283286e-35	0.0408436330143711	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.493283381332742
K03979: GTP-binding protein	2.05627190719878	1.89369137000692	0.22745977016538	1.28927312572077e-39	0.02532436530181	1.66533453693773e-15	1.66533453693773e-15	0.367425968520159	0.22516550530429	1.15408904650917e-37	0.0946282452990287	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.494438106344594
K03243: translation initiation factor IF-2 unclassified subunit	0.110978814321299	0.0606918514647252	0	0.322601624533789	0.70286181250583	0.341241597238892	0.786718858732152	0.332746295254492	0.99981830855841	0.334869728604566	0.96034115661571	0.371448069097485	0.823943168118137	0.996109716538046	0.999998145862406
K13378	1.36605838290605	1.01574549576479	0.0441031207548028	2.25872631096203e-23	7.59269245209637e-06	1.66533453693773e-15	3.05311331771918e-14	0.506653775426911	0.113026320169901	9.78567050165543e-23	0.000177263415022667	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.323587236081704
K13374	0.0158269230307768	0.0247285580582578	0.0505669985265333	0.283917570742742	0.858706587914252	0.236086651993711	0.551131874205193	0.0922597198155052	0.745864926700214	0.296382482097594	0.999999996206915	0.263438946046878	0.596398172139913	0.996109716538046	0.999998145862406
K13370	0.198438697245719	0.157717635869221	0.0895253829012628	0.0416625917729434	0.497252860743262	0.0462143050618075	0.401784320407957	0.970599450317273	0.585017353323117	0.0468675283906684	0.794963164922123	0.0569020653917292	0.445151284733024	0.998718318871733	0.90037942596152
K02372: 3R-hydroxymyristoyl ACP dehydrase	2.07588236573514	1.67247260827068	0.0996452864339778	4.13625476824367e-33	4.96316394971164e-06	1.66533453693773e-15	1.66533453693773e-15	0.929341999054005	0.999845587193444	5.95209994664284e-32	0.000122310845999574	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K02371: enoyl-[acyl carrier protein] reductase II	1.9076598291741	1.49318841295242	0.324479242547987	2.03536584692786e-25	7.17472131628316e-06	1.66533453693773e-15	2.94209101525666e-14	0.475510586155883	0.999841045823915	1.03849722634115e-24	0.000168619801746006	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K02370: alpha-1,4-N-acetylglucosaminyltransferase EXTL3 [EC:2.4.1.223	0.0488335302449625	0.51575774590502	0.174584344745074	6.66378694514142e-14	3.05311331771918e-14	0.118544943573646	2.35383484259444e-05	0.0341553590249044	0.99984026187185	1.71439015786457e-13	1.90024893510268e-12	0.13815490552035	4.6263457174273e-05	0.996109716538046	0.999998145862406
K02377: GDP-L-fucose synthase	1.96818841625181	1.65448210029502	0.332917517733722	1.11230650508558e-26	0.000585876391429263	1.66533453693773e-15	1.7430501486615e-14	0.538892456115041	0.679250472760644	6.47905234110614e-26	0.00607534854281077	6.8261894453468e-15	9.84225070028063e-14	0.996109716538046	0.984662450034303
K02379: FdhD protein	0.685207394316982	0.62356692554141	0	3.31230666179375e-07	0.809473104813723	5.9556089671009e-07	0.000100863764000869	0.990300145531808	0.425987323308481	5.93349342270116e-07	0.999999996206915	1.10624936779808e-06	0.000186783611643837	0.999555107115839	0.737271776223691
K12354: ectonucleotide pyrophosphatase/phosphodiesterase family member 7	0.342992251634416	0.415104058071727	0.824185325587407	3.58434219682726e-05	0.633089316395993	1.01802167863374e-05	0.00158710063429612	0.243763987744394	0.12640996938841	5.49846042139302e-05	0.911293398189587	1.76594413161686e-05	0.00255844321000013	0.996109716538046	0.346758667718455
K12355: coniferyl-aldehyde dehydrogenase	0.0279108621983521	0.0406829192060042	0.0311344816739189	0.266564996828053	0.283073247222833	0.949885926699928	0.717193895139546	0.0640618560381239	0.00702434321236535	0.279177759066132	0.548815755171373	0.963338159917105	0.75843628209076	0.996109716538046	0.0555913507082589
K12357: sialidase-2/3/4	0.255546864567675	0.217714157712949	0.229964588306398	0.747538883451053	0.791234731056185	0.934550134955912	0.988584458197085	0.22574351089864	0.658453269669987	0.754980783734289	0.999999996206915	0.950001114141055	0.996162392654934	0.996109716538046	0.969106421370183
K13510	0.0036157530024175	0.0459631028915234	0.14368177916035	0.0033559849674925	0.398441715226813	0.00242336404637211	0.1050803396848	0.611480775896951	0.999896122387418	0.00423639164187616	0.685339106893174	0.00348229861904321	0.12764398875701	0.996109716538046	0.999998145862406
K03394: cobalt-factor-2 C20-methyltransferase	1.56522887425599	1.24161797650445	0	2.40565228985801e-21	0.00287229450541737	1.88737914186277e-15	4.44089209850063e-14	0.220563002144785	0.720438584330535	9.15772700960959e-21	0.0197332467883471	7.46489722970673e-15	1.6706866627672e-13	0.996109716538046	0.999998145862406
K03392: aminocarboxymuconate-semialdehyde decarboxylase	0.24841033848783	0.229440464371849	0.0797766725299875	0.0737653517852003	0.960610782119843	0.140513871565625	0.315787457710616	0.278349614591434	0.0397840922397648	0.0811805634273213	0.999999996206915	0.161928802767884	0.355107750800761	0.996109716538046	0.169465199064695
K03390: heterodisulfide reductase subunit C	0.808037350055023	0.694633179504657	0.0771731434475573	8.767058511753e-06	0.606937841871171	8.3289268980602e-06	0.00152424474257007	0.609756526296133	0.51461702379301	1.41777590757281e-05	0.892159054206669	1.45266985754993e-05	0.00246429687862524	0.996109716538046	0.828916068755769
K03391: pentachlorophenol monooxygenase	0.00911743274528141	0.0251129715796816	0.00489788622063644	0.0207368990588054	0.0273892159777468	0.848807979242847	0.0668254027902686	0.146581046361161	0.543115058791355	0.0240658731307814	0.10055377421987	0.871133732869872	0.0842864125123011	0.996109716538046	0.859132370806388
K03399: precorrin-6Y C5,15-methyltransferase	0.788719465431915	0.884739854237647	0	8.9100627894044e-12	0.517426551608034	1.28542620991823e-10	4.93541318924429e-10	0.598347853552414	0.23140907744205	2.06140449255434e-11	0.814054127588034	2.89149643007105e-10	1.37933241886731e-09	0.996109716538046	0.502707728190492
K03021: DNA-directed RNA polymerase III subunit C2	0.0434305878015616	0.05290502226115	0.177469924325804	0.0115872580850768	0.960161702508421	0.00761792821937335	0.0420364286334308	0.765176389778629	0.718551412606904	0.0137918732819441	0.999999996206915	0.0104226408341932	0.0546626236042925	0.996109716538046	0.999998145862406
K12136: hydrogenase-4 component A	0.309744162339303	0.476129669008127	0	4.23189196062121e-06	0.0922280546895734	0.00628921069224164	0.000192822230487999	0.563128460455863	0.00333204204902176	7.00367764119121e-06	0.242397309540343	0.0086867314462616	0.000348075005035721	0.996109716538046	0.0338191664235428
